trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
109,sad,low,high,0.5,0.916666667,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.801
110,sad,high,low,1,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.801
111,angry,low,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.801
112,angry,low,high,0.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.801
113,angry,low,low,1.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.801
114,sad,high,high,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.801
115,sad,high,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.801
116,angry,low,high,1,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.801
117,angry,low,high,1.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.801
118,sad,high,low,0.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.801
119,angry,high,low,1.5,0.916666667,24,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.801
120,sad,high,high,1,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.801
121,angry,low,high,0.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.801
122,sad,high,low,1,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.801
123,angry,low,high,1.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.801
124,sad,high,low,1.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.801
125,angry,low,high,1,0.916666667,24,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.801
126,sad,high,low,0.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.801
127,angry,high,high,1.5,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.801
128,angry,high,high,1,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.801
129,sad,low,high,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.801
130,angry,high,low,1,0.083333333,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.801
131,sad,low,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.801
132,sad,low,high,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.801
133,angry,high,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.801
134,sad,low,high,1,0.083333333,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.801
135,angry,high,low,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.801
136,sad,high,high,0.5,0.083333333,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.801
137,angry,high,low,1,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.801
138,sad,low,high,1.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.801
139,angry,high,high,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.801
140,sad,low,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.801
141,sad,low,low,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.801
142,angry,high,high,0.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.801
143,sad,low,high,1.5,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.801
144,angry,high,low,1,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.801
145,sad,high,low,1.5,0.083333333,24,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.801
146,sad,low,high,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.801
147,angry,high,low,0.5,0.083333333,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.801
148,sad,low,high,1,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.801
149,angry,high,low,0.5,0.083333333,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.801
150,sad,low,low,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.801
151,angry,low,low,1.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.801
152,sad,high,low,1,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.801
153,sad,high,high,0.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.801
154,angry,low,low,1,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.801
155,sad,high,high,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.801
156,sad,high,low,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.801
157,angry,low,low,1.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.801
158,sad,high,high,0.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.801
159,angry,low,high,0.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.801
160,sad,low,low,1,0.916666667,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.801
161,angry,low,high,0.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.801
162,sad,high,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.801
163,angry,low,low,1,0.916666667,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.801
164,angry,low,high,0.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.801
165,sad,high,low,1,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.801
166,angry,low,high,1.5,0.916666667,24,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.801
167,sad,high,low,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.801
168,sad,low,high,0.5,0.916666667,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.801
169,angry,low,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.801
170,sad,high,low,0.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.801
171,sad,high,high,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.801
172,angry,low,high,0.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.801
173,sad,high,high,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.801
174,angry,low,low,1,0.916666667,24,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.801
175,angry,low,high,0.5,0.416666667,12,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.801
176,sad,low,low,1,0.416666667,12,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.801
177,angry,low,high,1.5,0.416666667,12,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.801
178,sad,high,low,1.5,0.416666667,12,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.801
179,angry,high,low,1,0.416666667,12,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.801
180,sad,low,high,0.5,0.416666667,12,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.801
181,angry,low,low,1,0.416666667,12,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.801
182,angry,high,high,1.5,0.416666667,12,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.801
183,sad,high,high,1.5,0.416666667,12,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.801
184,angry,high,low,0.5,0.416666667,12,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.801
185,angry,high,high,1.5,0.416666667,12,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.801
186,angry,high,low,1,0.416666667,12,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.801
