trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
40,sad,high,high,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
41,angry,high,low,0.5,0.78,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
42,angry,low,low,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
43,angry,low,high,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
44,sad,high,low,1,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.8
45,angry,high,low,0.5,0.78,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.8
46,angry,low,low,1.5,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
47,sad,high,high,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.8
48,sad,low,low,1.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
49,sad,low,high,1,0.78,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
50,sad,high,low,1.5,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
51,angry,high,high,0.5,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.8
52,sad,low,low,1,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.8
53,angry,high,high,0.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.8
54,sad,high,high,1.5,0.2,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.8
55,angry,high,low,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
56,sad,low,high,1.5,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
57,angry,high,low,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.8
58,angry,low,high,0.5,0.2,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
59,sad,low,high,1,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
60,angry,high,high,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.8
61,angry,low,low,1,0.2,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.8
62,sad,low,low,1,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.8
63,angry,high,high,0.5,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
64,sad,low,high,1.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
65,sad,high,low,1.5,0.2,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
66,sad,low,low,1.5,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
67,angry,high,high,1.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.8
68,angry,high,low,0.5,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
69,sad,low,high,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
70,sad,low,low,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.8
71,angry,high,high,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
72,angry,high,high,1.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.8
73,sad,high,low,0.5,0.2,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
74,sad,low,high,1,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
75,angry,high,high,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.8
76,angry,low,low,1.5,0.2,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
77,sad,low,high,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.8
78,angry,high,high,0.5,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.8
79,sad,low,high,1,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.8
80,sad,low,low,1.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.8
81,sad,high,high,0.5,0.2,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.8
82,angry,high,low,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
83,sad,low,low,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.8
84,angry,high,high,1.5,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
85,angry,high,high,1,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.8
86,sad,high,low,1.5,0.2,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
87,angry,high,high,0.5,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
88,angry,high,low,1,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
89,sad,low,high,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
90,angry,high,low,1.5,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
91,sad,low,low,1,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
92,sad,low,high,0.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
93,angry,low,high,1,0.2,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
94,angry,high,low,1.5,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.8
95,angry,low,high,0.5,0.2,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.8
96,sad,low,low,1,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
97,angry,high,low,1.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
98,sad,low,high,1,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.8
99,angry,high,high,0.5,0.2,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
100,sad,low,high,0.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
