trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
140,angry,high,low,1,0.2,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.8
141,angry,low,high,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.8
142,sad,high,high,1,0.2,50,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.8
143,angry,high,high,0.5,0.2,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.8
144,angry,low,low,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.8
145,sad,high,high,1.5,0.2,50,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.8
146,angry,low,low,1,0.2,50,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.8
147,sad,low,high,1.5,0.2,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.8
148,angry,low,high,0.5,0.2,50,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.8
149,sad,high,low,1,0.2,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.8
150,angry,low,high,0.5,0.2,50,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.8
151,sad,low,low,1.5,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.8
152,sad,high,high,1,0.78,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.8
153,sad,high,low,1.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.8
154,sad,low,high,1,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.8
155,angry,high,low,1.5,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.8
156,angry,low,low,0.5,0.78,50,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.8
157,sad,low,low,1,0.78,50,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.8
158,angry,high,high,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.8
159,angry,high,low,1,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.8
160,angry,low,low,0.5,0.78,50,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.8
161,sad,low,high,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.8
162,sad,low,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.8
163,angry,high,high,1,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.8
164,sad,high,low,0.5,0.78,50,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.8
165,angry,high,high,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.8
166,sad,low,low,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.8
167,angry,high,high,1,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.8
168,sad,low,low,1.5,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.8
169,sad,low,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.8
170,angry,high,low,1,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.8
171,angry,low,high,1.5,0.78,50,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.8
172,angry,high,low,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.8
173,sad,low,low,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.8
174,sad,low,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.8
175,angry,high,low,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.8
176,sad,low,high,1,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.8
177,angry,high,high,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.8
178,angry,low,low,1,0.78,50,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.8
179,sad,high,high,1.5,0.78,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.8
180,angry,high,low,0.5,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.8
181,sad,low,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.8
182,angry,high,low,1,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.8
183,sad,low,high,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.8
184,angry,high,low,1,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.8
185,sad,low,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.8
186,sad,high,low,1,0.78,50,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.8
187,angry,high,low,1.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.8
188,sad,low,high,0.5,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.8
189,angry,low,high,1,0.78,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.8
190,sad,low,low,1.5,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.8
191,angry,high,low,1,0.78,50,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.8
192,angry,high,high,1,0.78,50,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.8
193,sad,low,low,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.8
194,angry,low,low,1.5,0.78,50,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.8
195,sad,low,low,1,0.78,50,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.8
196,angry,high,high,1.5,0.78,50,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.8
197,sad,low,high,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.8
198,sad,high,low,1.5,0.78,50,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.8
199,angry,high,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.8
200,sad,low,low,0.5,0.78,50,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.8
