trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
163,angry,high,low,1,0.083333333,24,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.901
164,angry,high,high,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.901
165,sad,low,low,1,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.901
166,angry,high,high,1.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.901
167,sad,low,low,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.901
168,sad,high,high,0.5,0.083333333,24,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.901
169,angry,high,low,1.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.901
170,sad,low,low,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.901
171,sad,low,high,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.901
172,angry,high,high,0.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.901
173,sad,low,high,1.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.901
174,angry,high,low,1,0.083333333,24,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.901
175,angry,high,high,0.5,0.583333333,12,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.901
176,sad,high,low,1,0.583333333,12,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.901
177,angry,high,high,1.5,0.583333333,12,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.901
178,sad,low,low,1.5,0.583333333,12,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.901
179,angry,low,low,1,0.583333333,12,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.901
180,sad,high,high,0.5,0.583333333,12,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.901
181,angry,high,low,1,0.583333333,12,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.901
182,angry,low,high,1.5,0.583333333,12,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.901
183,sad,low,high,1.5,0.583333333,12,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.901
184,angry,low,low,0.5,0.583333333,12,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.901
185,angry,low,high,1.5,0.583333333,12,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.901
186,angry,low,low,1,0.583333333,12,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.901
