Version:,2,Orginal File Name:,CT-JCtest-T2.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36,IP: ::1,Time:,2018_7_2_20_4,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
practice,131,1,-328,-1,50.136,0.014,2,2,
practice,132,1,-392,-18,50.349000000000004,0.014,2,2,
practice,133,1,-357,149,50.571,0.015,2,2,
practice,134,1,-261,95,50.783,0.018000000000000002,2,2,
practice,135,1,-241,183,51.004,0.024,2,2,
practice,136,1,-503,-182,51.219,0.017,2,2,
practice,137,1,-395,211,51.439,0.025,2,2,
practice,138,1,-404,-198,51.659,0.021,2,1,
practice,139,1,91,190,51.981,0.039,2,1,
practice,140,1,204,-130,52.304,0.051000000000000004,2,1,
main,1,5,-107,215,55.144,0.101,2,2,
main,2,5,-326,-80,55.363,0.013000000000000001,2,1,
main,3,5,269,-176,55.694,0.045,2,2,
main,4,5,-365,4,55.914,0.017,2,1,
main,5,5,459,-76,56.244,0.044,2,1,
main,6,5,364,136,56.563,0.032,2,2,
main,7,5,-274,-192,56.782000000000004,0.019,2,1,
main,8,5,501,-58,57.114000000000004,0.043000000000000003,2,2,
main,9,5,-388,-270,57.332,0.014,2,1,
main,10,5,234,-88,57.659,0.043000000000000003,2,1,
main,12,5,-176,-31,58.097,0.092,2,1,
main,13,5,222,147,58.418,0.042,2,2,
main,14,5,-252,-102,58.635,0.015,2,1,
main,15,5,314,23,58.968,0.044,2,1,
main,16,5,135,-540,59.296,0.042,2,2,
main,17,5,-208,-129,59.513,0.014,2,1,
main,18,5,147,-216,59.842,0.043000000000000003,2,2,
main,19,5,-497,-23,60.061,0.014,2,1,
main,20,5,245,96,60.384,0.037,2,2,
main,21,5,-398,275,60.601,0.007,2,2,
main,22,5,-183,-86,60.817,0.013000000000000001,2,2,
main,23,5,-77,-98,61.035000000000004,0.007,2,1,
main,24,5,258,72,61.36,0.044,2,2,
main,25,5,124,-24,61.576,0.012,2,1,
main,26,5,327,73,61.902,0.035,2,2,
main,27,5,-148,-20,62.118,0.011,2,1,
main,28,5,277,-228,62.442,0.036000000000000004,2,2,
main,29,5,-384,-425,62.662,0.013000000000000001,2,1,
main,30,5,511,127,62.987,0.043000000000000003,2,1,
main,31,5,400,91,63.312000000000005,0.039,2,2,
main,32,5,-406,-257,63.531,0.012,2,1,
main,33,5,225,221,63.851,0.033,2,2,
main,34,5,-425,-20,64.072,0.022,2,1,
main,35,5,233,-140,64.396,0.038,2,2,
main,36,5,-160,-99,64.613,0.013000000000000001,2,1,
main,37,5,457,32,64.937,0.041,2,2,
main,38,5,-120,-208,65.154,0.012,2,2,
main,39,5,-28,3,65.37,0.011,2,1,
main,40,5,80,-8,65.694,0.039,2,2,
main,41,5,-324,193,65.909,0.012,2,1,
main,42,5,326,-323,66.236,0.05,2,2,
main,43,5,-143,35,66.45,0.006,2,1,
main,44,5,476,-538,66.78,0.053,2,2,
main,45,5,-15,-71,67,0.015,2,2,
main,46,5,-222,-258,67.21300000000001,0.007,2,1,
main,47,5,241,62,67.542,0.037,2,2,
main,48,5,-360,-116,67.756,0.011,2,2,
main,49,5,-492,-52,67.973,0.015,2,1,
main,50,5,140,149,68.3,0.044,2,1,
main,51,5,36,153,68.629,0.042,2,2,
main,52,5,-328,-27,68.84100000000001,0.013000000000000001,2,1,
main,53,5,447,-2,69.168,0.043000000000000003,2,2,
main,54,5,-373,-30,69.382,0.012,2,1,
main,55,5,451,-30,69.705,0.031,2,2,
main,56,5,-457,-181,69.919,0.009000000000000001,2,1,
main,57,5,608,-294,70.245,0.043000000000000003,2,2,
main,58,5,-587,-174,70.46000000000001,0.012,2,2,
main,59,5,-396,-121,70.675,0.015,2,1,
main,60,5,234,220,71,0.041,2,2,
main,61,5,-573,44,71.217,0.01,2,1,
main,62,5,57,31,71.543,0.034,2,2,
main,63,5,-418,-47,71.758,0.015,2,1,
main,64,5,399,9,72.083,0.041,2,1,
main,65,5,134,-200,72.414,0.039,2,2,
main,66,5,-201,29,72.636,0.018000000000000002,2,1,
main,67,5,233,213,72.968,0.039,2,1,
main,68,5,332,-224,73.292,0.043000000000000003,2,2,
main,69,5,-443,-119,73.507,0.013000000000000001,2,1,
main,70,5,397,211,73.836,0.042,2,2,
main,71,5,-307,-109,74.059,0.017,2,1,
main,72,5,329,-13,74.387,0.043000000000000003,2,2,
main,73,5,-589,-61,74.59700000000001,0.004,2,1,
main,74,5,224,-146,74.924,0.043000000000000003,2,2,
main,75,5,-466,4,75.146,0.018000000000000002,2,1,
main,76,5,247,28,75.46600000000001,0.039,2,2,
main,77,5,-495,-114,75.685,0.008,2,2,
main,78,5,-240,67,75.903,0.011,2,2,
main,79,5,-222,120,76.122,0.012,2,1,
main,80,5,361,94,76.456,0.049,2,2,
main,81,5,-346,-264,76.671,0.022,2,1,
main,82,5,509,-215,76.998,0.05,2,1,
main,83,5,494,-2,77.325,0.05,2,2,
main,84,5,-318,-155,77.542,0.015,2,1,
main,85,5,254,40,77.865,0.033,2,2,
main,86,5,-82,28,78.08,0.014,2,1,
main,87,5,-92,-155,78.407,0.043000000000000003,2,2,
main,88,5,-423,240,78.621,0.009000000000000001,2,1,
main,89,5,402,168,78.946,0.042,2,2,
main,90,5,-247,-33,79.164,0.012,2,1,
main,91,5,317,-171,79.493,0.045,2,2,
main,92,5,-420,89,79.709,0.009000000000000001,2,2,
main,93,5,-257,-57,79.926,0.012,2,1,
main,94,5,304,198,80.249,0.034,2,2,
main,95,5,-326,-65,80.461,0.012,2,1,
main,96,5,208,174,80.788,0.047,2,2,
main,97,5,-399,-45,81.007,0.01,2,1,
main,98,5,336,-31,81.32900000000001,0.039,2,2,
main,99,5,-623,155,81.55,0.019,2,1,
main,100,5,170,83,81.875,0.031,2,1,
main,101,5,490,89,82.203,0.04,2,2,
main,102,5,-280,149,82.424,0.022,2,1,
main,103,5,162,125,82.75,0.032,2,2,
main,104,5,-76,-10,82.97,0.019,2,1,
main,105,5,334,-118,83.293,0.04,2,2,
main,106,5,-333,-55,83.51,0.013000000000000001,2,1,
main,107,5,264,61,83.833,0.039,2,2,
main,108,5,-380,-1,84.046,0.011,2,2,
main,109,5,-275,-274,84.266,0.014,2,1,
main,110,5,511,66,84.59700000000001,0.044,2,2,
main,111,5,-513,-20,84.815,0.015,2,1,
main,112,5,385,-113,85.147,0.052000000000000005,2,2,
main,113,5,-262,-13,85.362,0.014,2,1,
main,114,5,584,-53,85.68900000000001,0.048,2,2,
main,115,5,-444,259,85.909,0.015,2,2,
main,116,5,-258,136,86.121,0.013000000000000001,2,1,
main,117,5,175,2,86.447,0.043000000000000003,2,2,
main,118,5,-129,243,86.661,0.007,2,1,
main,119,5,512,-219,86.989,0.045,2,2,
main,120,5,-394,-6,87.20400000000001,0.017,2,1,
main,121,5,446,-146,87.534,0.045,2,2,
main,122,5,-435,60,87.75,0.011,2,1,
main,123,5,246,-122,88.075,0.036000000000000004,2,2,
main,124,5,-225,-77,88.293,0.02,2,2,
main,125,5,-399,57,88.508,0.017,2,2,
main,126,5,-504,-249,88.723,0.017,2,1,
main,127,5,155,131,89.048,0.046,2,2,
main,128,5,-568,17,89.261,0.009000000000000001,2,1,
main,129,5,592,60,89.59,0.048,2,2,
main,130,5,-222,-199,89.804,0.012,2,1,
main,131,5,442,41,90.131,0.043000000000000003,2,2,
main,132,5,-263,-20,90.351,0.014,2,1,
main,133,5,390,27,90.673,0.031,2,2,
main,134,5,-275,-126,90.89,0.015,2,1,
main,135,5,479,122,91.214,0.039,2,2,
main,136,5,-474,74,91.43,0.006,2,1,
main,137,5,365,-233,91.758,0.049,2,2,
main,138,5,-177,-152,91.97500000000001,0.012,2,1,
main,139,5,456,-43,92.298,0.038,2,2,
main,140,5,-313,319,92.518,0.013000000000000001,2,2,
main,141,5,-152,-17,92.733,0.008,2,1,
main,142,5,559,160,93.062,0.044,2,2,
main,143,5,-399,29,93.278,0.009000000000000001,2,1,
main,144,5,210,1,93.598,0.04,2,2,
main,145,5,-434,36,93.816,0.013000000000000001,2,1,
main,146,5,409,135,94.14,0.04,2,2,
main,147,5,-300,21,94.361,0.019,2,1,
main,148,5,501,-29,94.682,0.036000000000000004,2,2,
main,149,5,-282,178,94.896,0.009000000000000001,2,1,
main,150,5,127,-128,95.226,0.043000000000000003,2,2,
main,151,5,-400,43,95.44200000000001,0.015,2,1,
main,152,5,246,71,95.768,0.041,2,2,
main,153,5,-273,116,95.98700000000001,0.011,2,1,
main,154,5,-31,150,96.319,0.043000000000000003,2,2,
main,155,5,29,-34,96.536,0.01,2,1,
main,156,5,430,-375,96.86,0.036000000000000004,2,2,
main,157,5,-111,63,97.081,0.021,2,1,
main,158,5,483,-26,97.405,0.045,2,2,
main,159,5,-274,183,97.622,0.013000000000000001,2,1,
main,160,5,441,-175,97.95,0.047,2,2,
main,161,5,-325,-146,98.165,0.007,2,1,
main,162,5,468,142,98.497,0.052000000000000005,2,2,
main,163,5,-210,-52,98.712,0.012,2,1,
main,164,5,233,-231,99.037,0.042,2,2,
main,165,5,-102,220,99.259,0.014,2,1,
main,166,5,283,100,99.58,0.034,2,2,
main,167,5,-307,127,99.796,0.014,2,1,
main,168,5,317,25,100.122,0.034,2,2,
main,169,5,-195,-116,100.339,0.01,2,1,
main,170,5,420,-160,100.672,0.047,2,2,
main,171,5,-412,-144,100.883,0.005,2,2,
main,172,5,-327,-426,101.105,0.017,2,1,
main,173,5,428,28,101.44,0.049,2,2,
main,174,5,-528,197,101.66,0.014,2,1,
main,175,5,234,148,101.98700000000001,0.038,2,1,
main,176,5,288,-11,102.316,0.048,2,2,
main,177,5,-437,-67,102.535,0.016,2,1,
main,178,5,426,42,102.86,0.037,2,2,
main,179,5,-307,-189,103.077,0.011,2,1,
main,180,5,468,-94,103.404,0.04,2,2,
main,181,5,-78,74,103.619,0.007,2,1,
main,182,5,459,-232,103.94500000000001,0.042,2,2,
main,183,5,-413,24,104.16,0.011,2,1,
main,184,5,539,73,104.483,0.034,2,2,
main,185,5,-181,241,104.70400000000001,0.022,2,1,
main,186,5,350,-149,105.028,0.041,2,2,
main,187,5,-118,51,105.247,0.015,2,2,
main,188,5,-302,-25,105.46600000000001,0.011,2,1,
main,189,5,404,-98,105.786,0.034,2,2,
main,190,5,-276,-32,106.004,0.016,2,1,
main,191,5,311,-70,106.33,0.043000000000000003,2,1,
main,192,5,328,-162,106.653,0.04,2,2,
main,193,5,-199,-90,106.87,0.009000000000000001,2,1,
main,194,5,431,277,107.197,0.045,2,2,
main,195,5,-358,-168,107.413,0.013000000000000001,2,1,
main,196,5,306,-241,107.738,0.047,2,2,
main,197,5,-484,-266,107.955,0.012,2,1,
main,198,5,433,164,108.278,0.041,2,2,
main,199,5,-371,-228,108.499,0.019,2,1,
main,200,5,363,70,108.82000000000001,0.033,2,2,
main,201,2,-566,-98,109.04,0.018000000000000002,2,2,
main,202,2,-109,-2,109.254,0.012,2,2,
main,203,2,-437,-350,109.46900000000001,0.014,2,2,
main,204,2,-134,7,109.684,0.011,2,2,
main,205,2,-239,77,109.9,0.013000000000000001,2,2,
main,206,2,-208,-45,110.116,0.009000000000000001,2,2,
main,207,2,-646,203,110.333,0.014,2,2,
main,208,2,-324,146,110.548,0.013000000000000001,2,2,
main,209,2,-793,-106,110.762,0.007,2,2,
main,210,2,36,-276,110.983,0.016,2,2,
main,211,2,-521,-138,111.2,0.014,2,2,
main,212,2,-453,-91,111.418,0.016,2,2,
main,213,2,-1,25,111.642,0.02,2,1,
main,214,2,335,-117,111.96300000000001,0.034,2,1,
main,215,2,608,-229,112.286,0.03,2,2,
main,216,2,-520,38,112.507,0.016,2,2,
main,217,2,-64,181,112.72200000000001,0.013000000000000001,2,2,
main,218,2,-632,32,112.938,0.013000000000000001,2,2,
main,219,2,-242,357,113.155,0.011,2,2,
main,220,2,-414,234,113.37,0.01,2,2,
main,221,2,-282,-80,113.592,0.019,2,2,
main,222,2,-275,223,113.811,0.011,2,2,
main,223,2,-252,-251,114.028,0.017,2,2,
main,224,2,-291,326,114.245,0.013000000000000001,2,2,
main,225,2,-557,26,114.458,0.011,2,2,
main,226,2,-432,-281,114.679,0.016,2,1,
main,227,2,325,-65,115.004,0.044,2,1,
main,228,2,624,33,115.333,0.047,2,1,
main,229,2,517,12,115.658,0.036000000000000004,2,1,
main,230,2,594,-8,115.988,0.044,2,1,
main,231,2,184,-374,116.315,0.041,2,1,
main,232,2,270,197,116.648,0.046,2,1,
main,233,2,381,186,116.974,0.04,2,1,
main,234,2,427,189,117.3,0.037,2,1,
main,235,2,602,135,117.62400000000001,0.039,2,1,
main,236,2,503,197,117.95400000000001,0.042,2,1,
main,237,2,188,4,118.277,0.041,2,1,
main,238,2,454,-132,118.60000000000001,0.054,2,1,
main,239,2,43,-488,118.921,0.048,2,1,
main,240,2,254,-193,119.24900000000001,0.062,2,1,
main,241,2,556,-526,119.57300000000001,0.053,2,1,
main,242,2,701,120,119.9,0.036000000000000004,2,1,
main,243,2,510,212,120.221,0.046,2,1,
main,244,2,190,450,120.542,0.038,2,1,
main,245,2,258,-301,120.866,0.044,2,1,
main,246,2,253,-165,121.191,0.046,2,1,
main,247,2,418,-210,121.516,0.035,2,1,
main,248,2,299,103,121.84,0.041,2,2,
main,249,2,-332,62,122.06,0.011,2,2,
main,250,2,-290,150,122.277,0.015,2,2,
main,251,2,-118,-53,122.497,0.016,2,2,
main,252,2,-37,252,122.71600000000001,0.013000000000000001,2,2,
main,253,2,-411,-198,122.933,0.015,2,2,
main,254,2,-352,-340,123.154,0.019,2,2,
main,255,2,-331,83,123.369,0.009000000000000001,2,2,
main,256,2,-385,386,123.587,0.016,2,2,
main,257,2,-190,-218,123.805,0.011,2,2,
main,258,2,-194,30,124.023,0.015,2,2,
main,259,2,-255,61,124.24300000000001,0.017,2,2,
main,260,2,-449,-424,124.46000000000001,0.02,2,1,
main,261,2,234,-118,124.789,0.04,2,2,
main,262,2,-221,-90,125.003,0.01,2,2,
main,263,2,-530,120,125.224,0.016,2,2,
main,264,2,-187,137,125.437,0.008,2,2,
main,265,2,-588,93,125.656,0.013000000000000001,2,1,
main,266,2,321,88,125.98,0.037,2,1,
main,267,2,661,192,126.307,0.042,2,2,
main,268,2,-281,318,126.526,0.015,2,2,
main,269,2,-178,1,126.739,0.01,2,2,
main,270,2,-594,-223,126.958,0.015,2,2,
main,271,2,-60,-95,127.171,0.012,2,2,
main,272,2,-3,-66,127.388,0.012,2,2,
main,273,2,-621,-540,127.608,0.018000000000000002,2,2,
main,274,2,-126,-25,127.82600000000001,0.011,2,2,
main,275,2,-323,-14,128.041,0.01,2,2,
main,276,2,-657,-24,128.261,0.02,2,2,
main,277,2,-441,232,128.481,0.014,2,2,
main,278,2,-318,218,128.697,0.012,2,2,
main,279,2,-235,214,128.912,0.012,2,2,
main,280,2,-259,-21,129.133,0.016,2,2,
main,281,2,-303,-295,129.351,0.01,2,2,
main,282,2,-42,343,129.567,0.01,2,2,
main,283,2,-203,-197,129.784,0.01,2,2,
main,284,2,-141,50,130.00300000000001,0.013000000000000001,2,1,
main,285,2,257,19,130.329,0.039,2,1,
main,286,2,347,266,130.654,0.035,2,1,
main,287,2,499,251,130.983,0.039,2,1,
main,288,2,271,-65,131.30700000000002,0.033,2,1,
main,289,2,342,386,131.63400000000001,0.041,2,2,
main,290,2,-544,-152,131.846,0.007,2,1,
main,291,2,336,195,132.172,0.043000000000000003,2,1,
main,292,2,439,-158,132.493,0.033,2,1,
main,293,2,-28,32,132.822,0.047,2,1,
main,294,2,571,118,133.15200000000002,0.044,2,1,
main,295,2,311,512,133.48,0.042,2,1,
main,296,2,625,47,133.806,0.046,2,1,
main,297,2,359,34,134.137,0.047,2,1,
main,298,2,25,-126,134.464,0.042,2,1,
main,299,2,49,183,134.797,0.046,2,1,
main,300,2,146,228,135.123,0.045,2,1,
main,301,2,230,53,135.449,0.037,2,1,
main,302,2,364,235,135.77700000000002,0.036000000000000004,2,1,
main,303,2,87,392,136.108,0.05,2,1,
main,304,2,313,83,136.43200000000002,0.035,2,1,
main,305,2,623,56,136.758,0.033,2,1,
main,306,2,74,117,137.081,0.033,2,1,
main,307,2,221,107,137.407,0.039,2,1,
main,308,2,513,-95,137.739,0.049,2,2,
main,309,2,-380,-120,137.956,0.011,2,1,
main,310,2,493,6,138.278,0.031,2,1,
main,311,2,257,116,138.606,0.051000000000000004,2,1,
main,312,2,72,-54,138.93200000000002,0.035,2,1,
main,313,2,173,-152,139.256,0.042,2,1,
main,314,2,701,-30,139.58,0.036000000000000004,2,1,
main,315,2,245,-135,139.90800000000002,0.044,2,1,
main,316,2,424,-410,140.233,0.035,2,1,
main,317,2,123,-315,140.561,0.051000000000000004,2,1,
main,318,2,-117,208,140.885,0.033,2,1,
main,319,2,464,19,141.21,0.038,2,1,
main,320,2,120,305,141.53300000000002,0.039,2,1,
main,321,2,665,-125,141.859,0.044,2,1,
main,322,2,157,-5,142.192,0.049,2,1,
main,323,2,109,-143,142.514,0.044,2,1,
main,324,2,522,-88,142.844,0.044,2,1,
main,325,2,69,178,143.177,0.05,2,1,
main,326,2,224,43,143.506,0.047,2,1,
main,327,2,273,156,143.827,0.033,2,1,
main,328,2,272,74,144.153,0.045,2,1,
main,329,2,313,-437,144.482,0.044,2,1,
main,330,2,453,-254,144.803,0.038,2,1,
main,331,2,183,-136,145.129,0.044,2,2,
main,332,2,-188,-2,145.347,0.016,2,2,
main,333,2,24,-34,145.566,0.012,2,2,
main,334,2,39,330,145.784,0.014,2,2,
main,335,2,-600,-47,146.001,0.015,2,2,
main,336,2,-387,244,146.222,0.016,2,2,
main,337,2,-178,8,146.436,0.009000000000000001,2,2,
main,338,2,22,-321,146.654,0.012,2,2,
main,339,2,-234,175,146.871,0.009000000000000001,2,2,
main,340,2,-193,178,147.086,0.013000000000000001,2,2,
main,341,2,-366,23,147.303,0.015,2,2,
main,342,2,-247,-148,147.524,0.019,2,2,
main,343,2,-87,72,147.738,0.011,2,2,
main,344,2,-475,40,147.95600000000002,0.014,2,2,
main,345,2,-330,-315,148.174,0.015,2,1,
main,346,2,284,-5,148.497,0.043000000000000003,2,1,
main,347,2,519,-306,148.826,0.049,2,1,
main,348,2,139,215,149.153,0.051000000000000004,2,1,
main,349,2,495,161,149.486,0.046,2,1,
main,350,2,114,8,149.809,0.032,2,1,
main,351,2,380,323,150.135,0.044,2,1,
main,352,2,459,-50,150.454,0.033,2,1,
main,353,2,205,324,150.781,0.038,2,1,
main,354,2,693,138,151.103,0.034,2,1,
main,355,2,194,-223,151.434,0.045,2,2,
main,356,2,-336,-120,151.65200000000002,0.011,2,2,
main,357,2,-244,-42,151.869,0.009000000000000001,2,2,
main,358,2,-429,-164,152.084,0.012,2,1,
main,359,2,335,60,152.413,0.039,2,1,
main,360,2,386,175,152.742,0.038,2,2,
main,361,2,-533,154,152.95600000000002,0.01,2,2,
main,362,2,66,-77,153.178,0.017,2,2,
main,363,2,-155,78,153.394,0.008,2,2,
main,364,2,-219,55,153.609,0.011,2,2,
main,365,2,410,-46,153.828,0.018000000000000002,2,2,
main,366,2,-312,-79,154.044,0.007,2,2,
main,367,2,-83,-485,154.263,0.018000000000000002,2,2,
main,368,2,-316,-110,154.478,0.011,2,2,
main,369,2,-332,-106,154.696,0.018000000000000002,2,2,
main,370,2,-313,-57,154.913,0.017,2,2,
main,371,2,-335,-11,155.129,0.01,2,1,
main,372,2,566,-34,155.45600000000002,0.04,2,1,
main,373,2,481,176,155.781,0.043000000000000003,2,1,
main,374,2,555,-146,156.106,0.04,2,1,
main,375,2,193,226,156.429,0.035,2,1,
main,376,2,167,305,156.757,0.043000000000000003,2,1,
main,377,2,524,-368,157.082,0.033,2,1,
main,378,2,499,-24,157.409,0.038,2,1,
main,379,2,52,-151,157.733,0.038,2,1,
main,380,2,23,246,158.05700000000002,0.038,2,1,
main,381,2,-81,-312,158.38400000000001,0.039,2,1,
main,382,2,96,-540,158.71200000000002,0.033,2,1,
main,383,2,297,-434,159.038,0.038,2,2,
main,384,2,-523,-447,159.256,0.016,2,2,
main,385,2,-235,466,159.471,0.013000000000000001,2,2,
main,386,2,-628,11,159.69400000000002,0.019,2,2,
main,387,2,-294,-49,159.911,0.013000000000000001,2,2,
main,388,2,-279,-321,160.13,0.014,2,2,
main,389,2,-374,238,160.351,0.021,2,2,
main,390,2,-712,-39,160.564,0.003,2,2,
main,391,2,-92,-280,160.782,0.015,2,2,
