trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
49,sad,high,high,1,0.759259259,54,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
50,sad,low,low,1.5,0.759259259,54,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
51,angry,low,high,0.5,0.759259259,54,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
52,sad,high,low,1,0.759259259,54,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
53,angry,high,high,0.5,0.759259259,54,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
54,sad,high,high,1.5,0.759259259,54,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
55,angry,high,low,1,0.25,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
56,sad,low,high,1.5,0.25,36,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
57,angry,high,low,0.5,0.25,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
58,angry,low,high,0.5,0.25,36,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.901
59,sad,low,high,1,0.25,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
60,angry,low,high,0.5,0.25,36,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
61,angry,high,low,1,0.25,36,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.901
62,sad,low,low,1,0.25,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
63,angry,high,high,0.5,0.25,36,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
64,sad,low,high,1.5,0.25,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
65,sad,high,low,1.5,0.25,36,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
66,sad,low,low,1.5,0.25,36,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
67,angry,low,high,1.5,0.25,36,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
68,angry,high,low,0.5,0.25,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
69,sad,low,high,0.5,0.25,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
70,sad,low,low,1,0.25,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.901
71,angry,low,high,1,0.25,36,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.901
72,angry,high,high,1.5,0.25,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
73,sad,high,low,0.5,0.25,36,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
74,sad,low,high,1,0.25,36,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
75,angry,high,high,0.5,0.25,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
76,angry,low,low,1.5,0.25,36,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
77,sad,low,high,1,0.25,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
78,angry,high,high,0.5,0.25,36,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.901
79,sad,low,high,1,0.25,36,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
80,sad,low,low,1.5,0.25,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
81,sad,high,high,0.5,0.25,36,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
82,angry,high,low,1,0.25,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
83,sad,low,low,0.5,0.25,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
84,angry,high,high,1.5,0.25,36,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
85,angry,high,high,1,0.25,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
86,sad,high,low,1.5,0.25,36,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
87,angry,high,high,0.5,0.25,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.901
88,angry,high,low,1,0.25,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
89,sad,low,high,0.5,0.25,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
90,angry,high,low,1.5,0.25,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
