trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
127,angry,high,high,1.5,0.083333333,24,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
128,angry,high,high,1,0.083333333,24,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.901
129,sad,low,high,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
130,angry,high,low,1,0.083333333,24,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
131,sad,low,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
132,sad,low,high,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
133,angry,high,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
134,sad,low,high,1,0.083333333,24,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
135,angry,high,low,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
136,sad,high,high,0.5,0.083333333,24,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
137,angry,high,low,1,0.083333333,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
138,sad,low,high,1.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
139,angry,high,high,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
140,sad,low,low,1.5,0.083333333,24,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
141,sad,low,low,1,0.083333333,24,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
142,angry,high,high,0.5,0.083333333,24,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
143,sad,low,high,1.5,0.083333333,24,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
144,angry,high,low,1,0.083333333,24,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
145,sad,high,low,1.5,0.083333333,24,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
146,sad,low,high,0.5,0.083333333,24,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
147,angry,high,low,0.5,0.083333333,24,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
148,sad,low,high,1,0.083333333,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
149,angry,high,low,0.5,0.083333333,24,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
150,sad,low,low,0.5,0.083333333,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
151,angry,low,low,1.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
152,sad,high,low,1,0.916666667,24,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
153,sad,high,high,0.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
154,angry,low,low,1,0.916666667,24,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
155,sad,high,high,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
156,sad,high,low,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
157,angry,low,low,1.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
158,sad,high,high,0.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
159,angry,low,high,0.5,0.916666667,24,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.901
160,sad,low,low,1,0.916666667,24,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
161,angry,low,high,0.5,0.916666667,24,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
162,sad,high,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
163,angry,low,low,1,0.916666667,24,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
164,angry,low,high,0.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
165,sad,high,low,1,0.916666667,24,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
166,angry,low,high,1.5,0.916666667,24,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
167,sad,high,low,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
168,sad,low,high,0.5,0.916666667,24,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
169,angry,low,low,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.901
170,sad,high,low,0.5,0.916666667,24,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
171,sad,high,high,1,0.916666667,24,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
172,angry,low,high,0.5,0.916666667,24,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.901
173,sad,high,high,1.5,0.916666667,24,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
174,angry,low,low,1,0.916666667,24,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
175,angry,low,high,0.5,0.416666667,12,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
176,sad,low,low,1,0.416666667,12,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.901
177,angry,low,high,1.5,0.416666667,12,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
178,sad,high,low,1.5,0.416666667,12,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
179,angry,high,low,1,0.416666667,12,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
180,sad,low,high,0.5,0.416666667,12,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
181,angry,low,low,1,0.416666667,12,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
182,angry,high,high,1.5,0.416666667,12,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
183,sad,high,high,1.5,0.416666667,12,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
184,angry,high,low,0.5,0.416666667,12,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.901
185,angry,high,high,1.5,0.416666667,12,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
186,angry,high,low,1,0.416666667,12,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
