trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
209,angry,low,high,1,0.416666667,36,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
210,angry,high,low,0.5,0.416666667,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
211,sad,high,high,1.5,0.416666667,36,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
212,angry,high,low,0.5,0.416666667,36,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
213,sad,low,high,1,0.416666667,36,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
214,angry,low,high,0.5,0.416666667,36,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.901
215,sad,low,low,1,0.416666667,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.901
216,sad,high,low,0.5,0.416666667,36,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
217,angry,high,high,1.5,0.416666667,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
218,sad,low,high,0.5,0.416666667,36,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
219,angry,high,low,1,0.416666667,36,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
220,angry,high,high,0.5,0.416666667,36,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
221,sad,low,low,1.5,0.416666667,36,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
222,angry,low,high,1,0.416666667,36,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_075_.jpg,0.901
223,sad,high,low,0.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
224,angry,low,low,1.5,0.604166667,48,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
225,sad,high,high,1,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
226,angry,high,low,0.5,0.604166667,48,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
227,sad,high,high,1.5,0.604166667,48,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
228,angry,low,low,1,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
229,sad,low,high,1.5,0.604166667,48,0,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
230,sad,high,high,0.5,0.604166667,48,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
231,angry,high,low,1,0.604166667,48,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
232,sad,high,high,1.5,0.604166667,48,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
233,angry,low,low,0.5,0.604166667,48,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
234,sad,low,low,1.5,0.604166667,48,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_050_.jpg,0.901
235,angry,low,high,1.5,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
236,angry,low,high,1,0.604166667,48,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_075_.jpg,0.901
237,sad,high,low,0.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
238,sad,low,low,0.5,0.604166667,48,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.901
239,angry,low,high,1.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
240,sad,low,low,1,0.604166667,48,0,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_050_.jpg,0.901
241,sad,high,high,0.5,0.604166667,48,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
242,angry,high,low,1.5,0.604166667,48,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
243,sad,low,low,1,0.604166667,48,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_050_.jpg,0.901
244,angry,low,high,1.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
245,sad,high,high,1,0.604166667,48,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
246,angry,low,low,0.5,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
247,sad,low,low,1,0.604166667,48,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
248,angry,high,high,0.5,0.604166667,48,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_075_.jpg,0.901
249,sad,high,low,1.5,0.604166667,48,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_050_.jpg,0.901
250,angry,low,high,1,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_100_.jpg,0.901
251,sad,high,low,0.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
252,sad,low,high,1,0.604166667,48,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
253,angry,low,low,0.5,0.604166667,48,1,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
254,sad,low,high,1.5,0.604166667,48,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_100_.jpg,0.901
255,angry,low,low,1.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_050_.jpg,0.901
256,sad,high,high,0.5,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Sad_100_.jpg,0.901
257,angry,high,low,1.5,0.604166667,48,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
258,sad,high,high,0.5,0.604166667,48,1,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Sad_075_.jpg,0.901
259,angry,high,low,1,0.604166667,48,0,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Ang_050_.jpg,0.901
260,sad,low,high,0.5,0.604166667,48,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Sad_075_.jpg,0.901
261,angry,low,low,1.5,0.604166667,48,1,F,M2,/js/tasks/emotional_faces/media/faces/MC02_Ang_075_.jpg,0.901
262,angry,high,low,1,0.604166667,48,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_050_.jpg,0.901
263,sad,high,high,1.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_075_.jpg,0.901
264,sad,low,low,1,0.604166667,48,0,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Sad_075_.jpg,0.901
265,angry,low,high,0.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Ang_075_.jpg,0.901
266,angry,high,low,1.5,0.604166667,48,0,F,M5,/js/tasks/emotional_faces/media/faces/MC05_Ang_050_.jpg,0.901
267,sad,high,high,0.5,0.604166667,48,1,M,M7,/js/tasks/emotional_faces/media/faces/MC07_Sad_075_.jpg,0.901
268,angry,low,low,1,0.604166667,48,1,F,M4,/js/tasks/emotional_faces/media/faces/MC04_Ang_050_.jpg,0.901
269,angry,high,high,1,0.604166667,48,0,M,M9,/js/tasks/emotional_faces/media/faces/MC09_Ang_075_.jpg,0.901
270,sad,high,low,0.5,0.604166667,48,1,M,M8,/js/tasks/emotional_faces/media/faces/MC08_Sad_050_.jpg,0.901
